id,alias,name,image_url,is_closed,url,review_count,rating,price,phone,display_phone,categories_alias,categories_title,address,longitude,latitude
nF_PnwH0dQL5ggjPdRlEVA,carlton-yacht-club-carlton,Carlton Yacht Club,https://s3-media2.fl.yelpcdn.com/bphoto/4CKL_dzZwM6UxxWPAYgvdg/o.jpg,False,https://www.yelp.com/biz/carlton-yacht-club-carlton?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,4.5,$$,+61412401640,+61 412 401 640,cocktailbars,Cocktail Bars,"298 Lygon St, Carlton Victoria 3053, Australia",144.96725,-37.799952
ROqz52OVPKtl-tXRVQoYow,pascale-bar-and-grill-melbourne,Pascale Bar & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/J7RrMrGMFzGOY0R6X2IyNA/o.jpg,False,https://www.yelp.com/biz/pascale-bar-and-grill-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,4.5,$$$,+61386368808,+61 3 8636 8808,"modern_european, bars, breakfast_brunch","Modern European, Bars, Breakfast & Brunch","Level 1, 133 Russell Street, Melbourne Victoria 3000, Australia",144.968248,-37.8133076
AplqRO_t-20ZxYnY4HmP_Q,smithward-collingwood,Smithward,https://s3-media4.fl.yelpcdn.com/bphoto/gQjHgJ49MSlV-k7f1j0dUw/o.jpg,False,https://www.yelp.com/biz/smithward-collingwood?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,4.5,$$,,,wine_bars,Wine Bars,"48 Smith St, Collingwood Victoria 3066, Australia",144.98308,-37.80698
im04xYIzeB9LJaFeRaREgQ,back-bar-windsor-3,Back Bar,https://s3-media4.fl.yelpcdn.com/bphoto/fl-cMvc-rXboIcRjCPfgeg/o.jpg,False,https://www.yelp.com/biz/back-bar-windsor-3?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,4.5,$$,+61395297899,+61 3 9529 7899,"bars, restaurants","Bars, Restaurants","67 Green St, Windsor Victoria 3181, Australia",144.992798,-37.853234
YyT76NX5VjHGj1M27i2Jsw,sons-of-mary-brighton,Sons Of Mary,https://s3-media4.fl.yelpcdn.com/bphoto/BG0-WqiWwYtw1GnfRgcF8A/o.jpg,False,https://www.yelp.com/biz/sons-of-mary-brighton?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,4.5,,+6190395707,+61 90395707,"wine_bars, tapasmallplates, modern_australian","Wine Bars, Tapas/Small Plates, Modern Australian","14 Spink St, Brighton Victoria 3186, Australia",145.00438,-37.89793
qKhNWVPGQz9wRzZ1HUdFKA,the-shaw-davey-slum-melbourne,The Shaw Davey Slum,https://s3-media1.fl.yelpcdn.com/bphoto/XxdmqDcKG_GuN4tL2LGZ9w/o.jpg,False,https://www.yelp.com/biz/the-shaw-davey-slum-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,8,3.0,$,+61398258980,+61 3 9825 8980,"bars, restaurants","Bars, Restaurants","171-175 Elgin St, Melbourne Victoria 3053, Australia",144.968801,-37.797456
91x1pS1sF_KhS9Kfn3Lbcw,george-hotel-south-melbourne-2,George Hotel,https://s3-media2.fl.yelpcdn.com/bphoto/dKQyHU9uMYcjVA4IspLVVQ/o.jpg,False,https://www.yelp.com/biz/george-hotel-south-melbourne-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,9,3.0,$$,+61396865655,+61 3 9686 5655,"pubs, modern_australian","Pubs, Modern Australian","139 Cecil St, South Melbourne Victoria 3205, Australia",144.957852,-37.832754
fBYQOftXkQD4lVPdjBjBEQ,emirates-tullamarine,Emirates,https://s3-media1.fl.yelpcdn.com/bphoto/4scQRcnYpaWREUjKiZgY8A/o.jpg,False,https://www.yelp.com/biz/emirates-tullamarine?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,5.0,,+61393304388,+61 3 9330 4388,airportlounges,Airport Lounges,"Tullamarine Park Rd, Tullamarine Victoria 3043, Australia",144.86766,-37.71432
NMrtIBq0MfacmbB52Gk4VA,maori-chief-hotel-melbourne,Maori Chief Hotel,,False,https://www.yelp.com/biz/maori-chief-hotel-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,5.0,$$,+6196965363,+61 96965363,"pubs, sportsbars, gastropubs","Pubs, Sports Bars, Gastropubs","117 Moray St, Melbourne Victoria 3205, Australia",144.962188,-37.829811
k8bEBdje-zrTJTgZXXjoFg,state-of-grace-melbourne-4,State of Grace,https://s3-media1.fl.yelpcdn.com/bphoto/nPTHgwo8RRzoRD6kdIR-rQ/o.jpg,False,https://www.yelp.com/biz/state-of-grace-melbourne-4?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,5.0,,+61385630020,+61 3 8563 0020,"cocktailbars, speakeasies, venues","Cocktail Bars, Speakeasies, Venues & Event Spaces","27 King St, Melbourne Victoria 3000, Australia",144.956982471049,-37.81975222769
x0WpCmm8icvghczPG0jHZA,atlas-vinifera-richmond,Atlas Vinifera,https://s3-media3.fl.yelpcdn.com/bphoto/lFEuvDNmtLfnbGaICO7wsA/o.jpg,False,https://www.yelp.com/biz/atlas-vinifera-richmond?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,5.0,,+61394286198,+61 3 9428 6198,"wine_bars, beer_and_wine","Wine Bars, Beer, Wine & Spirits","274 Church St, Richmond Victoria 3121, Australia",144.99882,-37.81952
eVkrF5MuFhnXM6GFqxXgDA,mango-lounge-bar-moonee-ponds,Mango Lounge Bar,https://s3-media2.fl.yelpcdn.com/bphoto/HS96-pzkHQ0kA9wiy0fw-Q/o.jpg,False,https://www.yelp.com/biz/mango-lounge-bar-moonee-ponds?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,5.0,$$,+61393728597,+61 3 9372 8597,wine_bars,Wine Bars,"17 Hall St, Moonee Ponds Victoria 3039, Australia",144.922955,-37.766273
aYleKvhuQRIC35G5pfD25g,the-back-room-bar-thornbury,The Back Room Bar,https://s3-media3.fl.yelpcdn.com/bphoto/czspSgnm_VbX8PZrP8IL6Q/o.jpg,False,https://www.yelp.com/biz/the-back-room-bar-thornbury?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,5.0,$$,+61394841820,+61 3 9484 1820,bars,Bars,"877 High St, Thornbury Victoria 3071, Australia",145.001115,-37.754023
LI-xYSZVOTTTSeWQtpDH3g,bobbie-peels-north-melbourne,Bobbie Peels,https://s3-media3.fl.yelpcdn.com/bphoto/mk6AUlYOOlndpQycOYcbOQ/o.jpg,False,https://www.yelp.com/biz/bobbie-peels-north-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,5.0,$$,+61393293353,+61 3 9329 3353,"restaurants, bars","Restaurants, Bars","351 Queensberry St, North Melbourne Victoria 3051, Australia",144.955967,-37.803956
1hZzY8Z9HTCgiSr4CQM8ew,tom-pockett-cellars-glen-iris,Tom Pockett Cellars,https://s3-media2.fl.yelpcdn.com/bphoto/5qN1HxhuZg0CMon7ds_MWA/o.jpg,False,https://www.yelp.com/biz/tom-pockett-cellars-glen-iris?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,5.0,,+61398331216,+61 3 9833 1216,"wine_bars, breakfast_brunch, tapasmallplates","Wine Bars, Breakfast & Brunch, Tapas/Small Plates","155 Burke Rd, Glen Iris Victoria 3146, Australia",145.05014,-37.86437
UCCHWmdR9mkyIxa6ly-y7w,singapore-airlines-lounge-tullamarine,Singapore Airlines Lounge,https://s3-media4.fl.yelpcdn.com/bphoto/ueKOYPoB8mUttlO0EM1MRg/o.jpg,False,https://www.yelp.com/biz/singapore-airlines-lounge-tullamarine?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,5.0,$,,,lounges,Lounges,"Melbourne Airport, Tullamarine, Tullamarine Victoria 3045, Australia",144.8848724,-37.693531
w8L3M4w03Izlx2eR3wT_JQ,westside-ale-works-south-melbourne,Westside Ale Works,https://s3-media2.fl.yelpcdn.com/bphoto/aUBx7bkZiU5gGx18zmARuA/o.jpg,False,https://www.yelp.com/biz/westside-ale-works-south-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,5.0,$$,+61448644977,+61 448 644 977,"breweries, beerbar","Breweries, Beer Bar","23-25 Alfred St, South Melbourne Victoria 3205, Australia",144.950235072201,-37.8319476999623
BRLNtHOaOkTSabaOkYoOIA,pallino-thornbury,Pallino,https://s3-media1.fl.yelpcdn.com/bphoto/fGLYoXtkotjHqvQ0oqaXGw/o.jpg,False,https://www.yelp.com/biz/pallino-thornbury?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,5.0,$$,+61394847968,+61 3 9484 7968,"bars, restaurants","Bars, Restaurants","790 High St, Thornbury Victoria 3070, Australia",145.001464,-37.754315
homghysEotT54S-QkIZufQ,pause-balaclava,Pause,https://s3-media4.fl.yelpcdn.com/bphoto/jjvdl3FUl7DfiPlDQYpSVQ/o.jpg,False,https://www.yelp.com/biz/pause-balaclava?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,3.5,$$,+61395370511,+61 3 9537 0511,"restaurants, jazzandblues, wine_bars","Restaurants, Jazz & Blues, Wine Bars","268 Carlisle St, Balaclava Victoria 3183, Australia",144.992985,-37.868528
4v4oxmfhTgs2hfsf9hV4wQ,fat-jaks-saint-kilda,Fat Jaks,https://s3-media2.fl.yelpcdn.com/bphoto/rnYw4qgsk5-uwPFsuZaspA/o.jpg,False,https://www.yelp.com/biz/fat-jaks-saint-kilda?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,3.5,,+61395939232,+61 3 9593 9232,"burgers, salad, beerbar","Burgers, Salad, Beer Bar","205 Barkly St, Saint Kilda Victoria 3182, Australia",144.980768718247,-37.8697390331954
gfpJwdlHJNT8puRHo3IIDQ,commercial-hotel-yarraville,Commercial Hotel,https://s3-media1.fl.yelpcdn.com/bphoto/bBZxnC03JVy9saJUs-Ez6w/o.jpg,False,https://www.yelp.com/biz/commercial-hotel-yarraville?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,3.5,,+61357776500,+61 3 5777 6500,"venues, pubs","Venues & Event Spaces, Pubs","238 Whitehall St, Yarraville Victoria 3013, Australia",144.899079,-37.816677
AmZquJ5biWL87CJUMUKLPw,lustre-bar-melbourne-2,Lustre Bar,https://s3-media2.fl.yelpcdn.com/bphoto/tNFpi1uhksEFzOGpByrREg/o.jpg,False,https://www.yelp.com/biz/lustre-bar-melbourne-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,6,3.5,$$,+61396713371,+61 3 9671 3371,"wine_bars, beerbar, cocktailbars","Wine Bars, Beer Bar, Cocktail Bars","252 Flinders Lane, Level 1, Melbourne Victoria 3000, Australia",144.9656,-37.8166
6rpFhd8Y2w5OGd-6wvEkhw,railway-hotel-windsor,Railway Hotel,https://s3-media1.fl.yelpcdn.com/bphoto/Z0NRxhQUwelysekVzQFujQ/o.jpg,False,https://www.yelp.com/biz/railway-hotel-windsor?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,6,3.5,$$$,+61395104050,+61 3 9510 4050,"bars, restaurants","Bars, Restaurants","29 Chapel St, Windsor Victoria 3181, Australia",144.992268,-37.856719
ydYiaPqrk11J4-TeYNwTZw,peel-dance-bar-collingwood-2,Peel Dance Bar,https://s3-media1.fl.yelpcdn.com/bphoto/vMQGC8xFiOP-63KY5QeboQ/o.jpg,False,https://www.yelp.com/biz/peel-dance-bar-collingwood-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,6,3.5,$$,+61394194762,+61 3 9419 4762,"danceclubs, bars","Dance Clubs, Bars","113 Wellington St, Collingwood Victoria 3066, Australia",144.986181,-37.804958
KR_MMC42vbiggZEEIg5_qA,blue-bar-prahran-2,Blue Bar,https://s3-media4.fl.yelpcdn.com/bphoto/kieas5GA4Tc5bbmicLCJcg/o.jpg,False,https://www.yelp.com/biz/blue-bar-prahran-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,7,3.0,$$,+61395296499,+61 3 9529 6499,"restaurants, bars","Restaurants, Bars","330 Chapel St, Prahran Victoria 3181, Australia",144.994184,-37.847317
cqt6qUgKcs9SlG5p1oSQVQ,vault-cafe-and-bar-yarraville,Vault Cafe And Bar,https://s3-media1.fl.yelpcdn.com/bphoto/rMhiWcd7G41DtKlLRpkUcA/o.jpg,False,https://www.yelp.com/biz/vault-cafe-and-bar-yarraville?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,7,3.0,,+61390413361,+61 3 9041 3361,"wine_bars, tapasmallplates, cafes","Wine Bars, Tapas/Small Plates, Cafes","13 Ballarat St, Yarraville Victoria 3013, Australia",144.89116,-37.81632
5aMWJ__IC1eRf9WsKBz_6Q,mercat-cross-hotel-melbourne,Mercat Cross Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/KQ1nhgP9q6-PhMPZAOcbxQ/o.jpg,False,https://www.yelp.com/biz/mercat-cross-hotel-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,7,3.0,$$$,+61393489998,+61 3 9348 9998,"danceclubs, bars, restaurants","Dance Clubs, Bars, Restaurants","456 Queen St, Melbourne Victoria 3000, Australia",144.958226,-37.80786
D8X1F3OZrAgJne6ZTgXKTQ,harp-of-erin-hotel-kew-east,Harp of Erin Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/Cx4klFgBh8wR_HWOyumxfg/o.jpg,False,https://www.yelp.com/biz/harp-of-erin-hotel-kew-east?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,7,3.0,$$,+61398591631,+61 3 9859 1631,"bars, restaurants","Bars, Restaurants","636 High St, Kew East Victoria 3102, Australia",145.051356,-37.799148
P1eqY8oQvfo5OTlXAuPRfA,the-quarry-hotel-brunswick-east,The Quarry Hotel,https://s3-media1.fl.yelpcdn.com/bphoto/vjUX0wOlR0QvEf51LmCqxw/o.jpg,False,https://www.yelp.com/biz/the-quarry-hotel-brunswick-east?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,11,2.5,$$,+61393804149,+61 3 9380 4149,"sportsbars, pubfood","Sports Bars, Pub Food","101 Lygon St, Brunswick East Victoria 3057, Australia",144.970933,-37.77563
3HNhgHSfHiIDC4L6NYnhKw,elwood-food-and-wine-bar-elwood,Elwood Food & Wine Bar,https://s3-media2.fl.yelpcdn.com/bphoto/dseZgu0DloO-a7Kr-3p0TA/o.jpg,False,https://www.yelp.com/biz/elwood-food-and-wine-bar-elwood?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,9,3.0,$$,+61395313339,+61 3 9531 3339,"breakfast_brunch, cafes, wine_bars","Breakfast & Brunch, Cafes, Wine Bars","Unit 19, 201 Ormond Rd, Elwood Victoria 3184, Australia",144.991315208369,-37.8874249972132
Quv1ZdWnY_p8tdgTvyUgNw,pilgrim-bar-melbourne,Pilgrim Bar,https://s3-media2.fl.yelpcdn.com/bphoto/Gb9YJBziA5yuz1JLV-aAKg/o.jpg,False,https://www.yelp.com/biz/pilgrim-bar-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,9,3.0,$$,+61396549575,+61 3 9654 9575,wine_bars,Wine Bars,"15-19 Federation Wharf, Melbourne Victoria 3000, Australia",144.969435,-37.818686
Kw3hoMLEwDgwNLhfG3SkKg,lucky-liquor-melbourne,Lucky Liquor,https://s3-media1.fl.yelpcdn.com/bphoto/Kb7HLYuuGyBS4PAWQaWkkQ/o.jpg,False,https://www.yelp.com/biz/lucky-liquor-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,4,4.0,$$,+61395105043,+61 3 9510 5043,"bars, restaurants","Bars, Restaurants","125 Chapel St, Melbourne Victoria 3181, Australia",144.99303,-37.853546
lXjYvIr79qfiGwW5q4RdEA,air-new-zealand-koru-lounge-melbourne-airport,Air New Zealand Koru Lounge,https://s3-media1.fl.yelpcdn.com/bphoto/HHe1yFXN8rLQ0mVYLu2UJQ/o.jpg,False,https://www.yelp.com/biz/air-new-zealand-koru-lounge-melbourne-airport?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,4,4.0,$$,,,airportlounges,Airport Lounges,"Ground Floor, Departure Dr, Melbourne Airport Victoria 3045, Australia",144.85229,-37.66921
4ehu-L1uArHcJomDCMUL-Q,stokehouse-melbourne-2,Stokehouse,https://s3-media2.fl.yelpcdn.com/bphoto/GSBIEz-yoEG3f0wzO6zQkg/o.jpg,False,https://www.yelp.com/biz/stokehouse-melbourne-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,4,4.0,$$$$,+61395255555,+61 3 9525 5555,"beachbars, fishnchips","Beach Bars, Fish & Chips","30 Jacka Boulevard, Saint Kilda, Melbourne Victoria 3182, Australia",144.97433,-37.8672899
nRl7m9kxcylMXgILc4IfvA,citizen-south-wharf,CITIZEN,https://s3-media1.fl.yelpcdn.com/bphoto/1roB48Fmd4PIXS41u6wBAA/o.jpg,False,https://www.yelp.com/biz/citizen-south-wharf?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,4,4.0,$$,+61392687600,+61 3 9268 7600,"cafes, bars","Cafes, Bars","15 Dukes Walk, South Wharf Victoria 3006, Australia",144.9515076,-37.8259201
jSkeLSFnGRhbQiTs3jpmBA,acqua-e-vino-yarraville-3,Acqua e Vino,https://s3-media3.fl.yelpcdn.com/bphoto/UosLtcQ1TIAN-RWDDShFNQ/o.jpg,False,https://www.yelp.com/biz/acqua-e-vino-yarraville-3?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,3.5,$$,+6196879006,+61 96879006,"wine_bars, restaurants","Wine Bars, Restaurants","18a Anderson St, #1, Yarraville Victoria 3013, Australia",144.890828,-37.816496
fPuP1kG7EWL6CuJymvafIg,electric-ladyland-prahran,Electric Ladyland,https://s3-media2.fl.yelpcdn.com/bphoto/jXmbEljW1aYsRDGol_RGIg/o.jpg,False,https://www.yelp.com/biz/electric-ladyland-prahran?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,3.5,$$,+61395215757,+61 3 9521 5757,"bars, danceclubs, restaurants","Bars, Dance Clubs, Restaurants","Level 1 265 Chapel Street, Level 1, Prahran Victoria 3181, Australia",144.993626,-37.849126
heMPhtX15ToNfDFwcxfPcQ,the-last-chance-rock-and-roll-bar-north-melbourne-2,The Last Chance Rock & Roll Bar,https://s3-media2.fl.yelpcdn.com/bphoto/8aU9ORGSGmPP8Fct0MRRtw/o.jpg,False,https://www.yelp.com/biz/the-last-chance-rock-and-roll-bar-north-melbourne-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,3.5,$,,,"pubs, musicvenues","Pubs, Music Venues","238 Victoria St, North Melbourne Victoria 3051, Australia",144.99916,-37.81058
fbZjwfNo4OWejj4R3RnY1Q,la-la-land-melbourne-4,La La Land,https://s3-media4.fl.yelpcdn.com/bphoto/uLNYamJLk9_K3-yKYBRkbQ/o.jpg,False,https://www.yelp.com/biz/la-la-land-melbourne-4?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,3.5,$$,+61396705011,+61 3 9670 5011,bars,Bars,"391 Little Lonsdale St, Melbourne Victoria 3000, Australia",144.96032,-37.81186
IfLpMKWPAROx7LUxZgZFTg,yarra-lounge-yarraville,Yarra Lounge,https://s3-media4.fl.yelpcdn.com/bphoto/YliP2jlZ3QUY9rYFLuEEJQ/o.jpg,False,https://www.yelp.com/biz/yarra-lounge-yarraville?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,3.5,$$,+61396894090,+61 3 9689 4090,"tapasmallplates, bars","Tapas/Small Plates, Bars","7 Ballarat St, Yarraville Victoria 3013, Australia",144.891098,-37.816018
gGuW-hXpNho0f5a9LQCgUQ,albion-hotel-port-melbourne-port-melbourne-2,Albion Hotel Port Melbourne,https://s3-media1.fl.yelpcdn.com/bphoto/0u2LRchZ0xGyYgY1XzrXQg/o.jpg,False,https://www.yelp.com/biz/albion-hotel-port-melbourne-port-melbourne-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,3.5,$$,+61396461991,+61 3 9646 1991,"bars, restaurants","Bars, Restaurants","146 Evans St, Port Melbourne Victoria 3207, Australia",144.943357,-37.832563
9pmhrCryFL41fu-diE-4Aw,djangos-bar-hawthorn-4,Djangos Bar,https://s3-media4.fl.yelpcdn.com/bphoto/x-z2USez6Y1WuHaPzIjy9w/o.jpg,False,https://www.yelp.com/biz/djangos-bar-hawthorn-4?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,3.5,$$,+61981355089,+61 981355089,wine_bars,Wine Bars,"129 Auburn Rd, Hawthorn Victoria 3122, Australia",145.04522,-37.82326
bPs22y70gadFhJpngTY2Tg,circus-bar-and-night-club-south-yarra,Circus Bar & Night Club,https://s3-media3.fl.yelpcdn.com/bphoto/KKYArDENXmulx7ZPnzgqpg/o.jpg,False,https://www.yelp.com/biz/circus-bar-and-night-club-south-yarra?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,3.5,$$,+61398048605,+61 3 9804 8605,"danceclubs, bars","Dance Clubs, Bars","199 Commercial Rd, South Yarra Victoria 3141, Australia",144.993105,-37.846621
I8dmltbLVlgmiEpiDKqiHQ,love-machine-prahran,Love Machine,https://s3-media1.fl.yelpcdn.com/bphoto/VqIPTTBhWct29va4H_11JA/o.jpg,False,https://www.yelp.com/biz/love-machine-prahran?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,6,3.0,$$$,+61395338837,+61 3 9533 8837,"danceclubs, bars","Dance Clubs, Bars","228 Malvern Rd, Prahran Victoria 3141, Australia",144.99485,-37.847047
Hs9_tW8uIHTtqLYUd9TmPw,prince-alfred-hotel-richmond,Prince Alfred Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/N8Sa53GWTjqymglmla6lSg/o.jpg,False,https://www.yelp.com/biz/prince-alfred-hotel-richmond?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,6,3.0,$$,+61385630046,+61 3 8563 0046,bars,Bars,"619 Church St, Richmond Victoria 3121, Australia",144.996928,-37.832466
